q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
14.764,12.291,7.288,11.448,15.194,0.015,0.058,0.052,0.026,0.037,mod
6.312,6.551,9.622,16.001,15.492,0.047,0.157,0.232,0.034,0.007,mod
10.253,12.926,10.492,9.426,11.695,0.171,0.064,0.098,0.650,0.027,mod
9.916,10.841,11.968,8.495,13.295,0.316,0.225,0.073,0.170,0.115,mod
6.543,4.647,5.852,8.246,10.932,0.043,0.162,0.038,0.017,0.006,mod
8.848,9.556,11.190,7.787,7.845,0.047,0.075,0.204,0.169,0.316,mod
11.840,12.679,7.751,8.654,7.430,0.002,0.012,0.064,0.038,0.060,mod
14.114,11.443,12.757,15.595,11.658,0.036,0.155,0.143,0.039,0.035,mod
9.498,9.711,10.272,9.636,8.122,0.164,0.004,0.005,0.033,0.024,mod
6.504,7.073,7.447,8.795,9.868,0.228,0.313,0.576,0.528,0.083,mod
10.116,5.785,8.838,8.046,9.697,0.009,0.008,0.010,0.040,0.020,mod
9.075,6.633,5.652,6.995,8.210,0.104,0.122,0.206,0.063,0.052,mod
6.580,8.520,9.216,9.750,10.672,0.479,0.087,0.040,0.024,0.179,mod
10.117,9.064,9.185,10.643,13.779,0.030,0.037,0.100,0.120,0.048,mod
8.487,9.284,7.230,6.744,7.411,0.037,0.009,0.038,0.094,0.045,mod
7.111,10.193,8.826,8.675,9.215,0.525,0.047,0.037,0.031,0.735,mod
9.448,10.275,9.123,6.095,11.984,0.075,0.236,0.141,0.505,0.033,mod
9.765,12.087,10.182,8.227,12.555,0.185,0.012,0.692,0.040,0.003,mod
6.369,5.751,8.643,11.531,9.743,0.117,0.308,0.164,0.096,0.057,mod
6.710,6.148,5.902,7.318,5.173,0.046,0.052,0.171,0.056,0.475,mod
5.929,7.679,10.929,10.568,11.747,0.413,0.194,0.047,0.101,0.007,mod
5.489,8.814,11.735,7.113,6.787,0.064,0.008,0.004,0.008,0.090,mod
8.477,5.936,12.186,11.467,5.196,0.050,0.017,0.002,0.002,0.161,mod
8.603,10.279,9.912,12.780,15.245,0.146,0.099,0.071,0.229,0.052,mod
5.654,6.742,6.478,5.355,7.407,0.154,0.085,0.201,0.146,0.106,mod
8.141,5.974,7.835,6.482,7.062,0.061,0.115,0.061,0.364,0.049,mod
6.956,6.972,7.671,5.618,6.686,0.113,0.133,0.423,0.035,0.316,mod
5.650,6.236,6.383,7.097,6.982,0.232,0.214,0.175,0.334,0.272,mod
8.112,7.906,8.217,9.015,11.575,0.340,0.012,0.047,0.086,0.042,mod
8.849,9.293,10.168,7.444,8.928,0.091,0.198,0.021,0.126,0.082,mod
7.290,10.353,8.684,17.911,17.187,0.305,0.012,0.174,0.046,0.006,mod
5.909,7.610,9.088,8.612,8.246,0.408,0.054,0.544,0.114,0.121,mod
9.363,6.252,6.482,5.727,6.606,0.050,0.235,0.103,0.250,0.120,mod
7.942,6.944,7.162,7.298,7.108,0.309,0.166,0.112,0.419,0.051,mod
8.653,7.857,8.217,7.596,6.951,0.167,0.257,0.122,0.334,0.274,mod
9.868,10.404,7.381,6.973,6.604,0.044,0.025,0.313,0.355,0.156,mod
5.818,5.932,5.406,4.899,5.851,0.260,0.167,0.195,0.207,0.110,mod
19.950,12.315,5.802,9.718,9.090,0.023,0.020,0.075,0.021,0.028,mod
6.672,11.541,16.642,10.998,6.729,0.444,0.044,0.006,0.121,0.143,mod
6.473,6.471,7.096,7.436,7.960,0.146,0.069,0.352,0.099,0.094,mod
7.900,6.108,7.023,8.734,8.380,0.033,0.239,0.101,0.058,0.099,mod
10.626,12.639,9.674,10.790,10.539,0.004,0.027,0.374,0.041,0.018,mod
10.327,18.105,14.784,7.488,5.545,0.191,0.015,0.126,0.090,0.277,mod
15.963,15.117,14.770,17.891,19.529,0.058,0.102,0.097,0.042,0.043,mod
6.140,7.716,7.502,9.846,13.908,0.212,0.095,0.046,0.101,0.055,mod
10.587,12.805,11.081,5.814,5.937,0.035,0.062,0.033,0.096,0.035,mod
11.440,10.038,10.879,14.843,18.362,0.010,0.015,0.037,0.026,0.015,mod
13.553,8.777,5.399,5.378,7.038,0.041,0.019,0.352,0.011,0.006,mod
6.740,7.347,6.565,8.931,12.928,0.121,0.045,0.134,0.070,0.110,mod
13.788,11.611,13.558,6.092,10.651,0.022,0.049,0.046,0.089,0.136,mod
6.346,9.865,9.843,7.666,9.371,0.066,0.029,0.048,0.065,0.343,mod
9.330,5.734,6.822,6.601,7.748,0.043,0.154,0.266,0.159,0.062,mod
10.086,10.118,12.975,12.170,10.362,0.206,0.171,0.487,0.036,0.075,mod
9.638,10.425,9.519,8.492,9.574,0.127,0.015,0.030,0.085,0.036,mod
6.802,7.895,7.004,6.927,9.440,0.108,0.061,0.383,0.190,0.074,mod
7.768,8.430,14.324,17.849,11.288,0.462,0.363,0.075,0.041,0.252,mod
6.965,7.361,6.035,10.263,9.502,0.068,0.110,0.126,0.049,0.022,mod
11.295,13.147,8.472,11.839,12.707,0.253,0.047,0.083,0.050,0.024,mod
8.449,10.145,6.429,7.112,4.833,0.029,0.006,0.103,0.009,0.030,mod
11.998,7.685,10.342,14.270,12.494,0.067,0.060,0.092,0.016,0.120,mod
5.862,6.595,7.271,5.570,6.579,0.034,0.079,0.223,0.055,0.131,mod
22.841,15.107,7.111,9.431,6.796,0.006,0.071,0.428,0.076,0.199,mod
7.768,7.641,6.227,11.179,11.281,0.133,0.069,0.094,0.012,0.085,mod
10.788,9.267,10.174,16.956,13.100,0.045,0.455,0.347,0.004,0.904,mod
11.517,12.355,9.585,5.507,7.275,0.046,0.049,0.166,0.094,0.094,mod
8.582,5.963,8.582,12.927,11.902,0.692,0.055,0.004,0.009,0.001,mod
12.938,14.647,10.737,9.861,11.779,0.021,0.006,0.005,0.189,0.005,mod
7.393,5.949,7.735,8.168,5.126,0.049,0.118,0.097,0.140,0.397,mod
6.659,9.027,7.772,7.879,10.185,0.239,0.031,0.169,0.458,0.012,mod
5.866,6.956,5.251,8.559,10.583,0.027,0.072,0.114,0.123,0.107,mod
9.397,10.266,10.196,8.694,9.596,0.100,0.049,0.060,0.065,0.028,mod
5.439,7.078,7.015,6.613,8.820,0.157,0.069,0.071,0.379,0.097,mod
8.366,9.007,11.410,9.351,10.587,0.194,0.188,0.026,0.253,0.035,mod
12.236,11.155,12.948,9.341,10.015,0.045,0.045,0.055,0.330,0.314,mod
11.731,14.380,8.297,6.138,5.631,0.032,0.012,0.383,0.104,0.134,mod
12.599,7.797,8.141,9.333,10.802,0.050,0.112,0.087,0.043,0.103,mod
9.726,10.948,13.813,9.780,6.653,0.033,0.049,0.055,0.132,0.223,mod
6.198,7.152,9.899,16.156,12.818,0.173,0.352,0.135,0.070,0.114,mod
7.129,7.850,10.635,10.989,12.033,0.414,0.311,0.018,0.014,0.029,mod
6.014,10.474,6.946,7.885,7.873,0.058,0.037,0.115,0.029,0.207,mod
7.203,7.967,6.101,6.938,8.728,0.077,0.072,0.066,0.049,0.004,mod
9.832,9.521,9.188,6.948,5.869,0.080,0.042,0.130,0.177,0.052,mod
5.783,6.083,7.987,6.064,8.304,0.427,0.105,0.024,0.083,0.037,mod
8.622,8.906,8.553,7.434,7.281,0.102,0.151,0.193,0.113,0.076,mod
13.162,11.008,7.006,6.659,5.364,0.064,0.047,0.370,0.165,0.310,mod
9.474,16.411,14.516,8.025,11.743,0.078,0.007,0.003,0.036,0.006,mod
9.926,11.745,12.011,8.457,9.296,0.009,0.011,0.019,0.098,0.093,mod
10.691,8.212,7.998,9.064,7.728,0.230,0.135,0.145,0.064,0.032,mod
10.805,12.285,10.925,7.760,8.772,0.435,0.062,0.152,0.051,0.076,mod
6.144,7.360,7.122,9.911,5.446,0.328,0.011,0.380,0.152,0.123,mod
9.881,12.887,8.077,9.497,10.998,0.025,0.043,0.352,0.445,0.069,mod
5.962,6.268,8.305,9.816,6.749,0.243,0.465,0.480,0.086,0.262,mod
6.249,7.886,8.696,5.386,6.355,0.015,0.115,0.156,0.042,0.042,mod
7.293,8.158,11.021,15.334,9.792,0.196,0.068,0.049,0.019,0.065,mod
11.355,7.749,7.903,6.066,7.453,0.034,0.228,0.413,0.339,0.045,mod
6.230,5.803,6.778,6.000,5.095,0.090,0.032,0.121,0.060,0.177,mod
7.369,8.616,6.997,6.852,7.371,0.257,0.158,0.142,0.300,0.491,mod
6.439,7.547,6.183,7.295,5.756,0.174,0.207,0.313,0.113,0.218,mod
7.096,7.436,7.960,8.584,7.167,0.352,0.099,0.094,0.165,0.225,mod
7.410,6.753,6.334,6.617,6.106,0.270,0.122,0.148,0.426,0.093,mod
8.446,5.937,8.854,7.617,8.952,0.042,0.287,0.031,0.161,0.031,mod
7.519,7.285,7.689,10.402,13.792,0.030,0.048,0.106,0.016,0.012,mod
8.714,5.954,6.932,7.334,8.480,0.056,0.265,0.080,0.088,0.106,mod
11.310,7.677,6.555,5.593,6.217,0.090,0.093,0.122,0.065,0.101,mod
12.882,7.289,7.768,9.398,8.661,0.053,0.096,0.089,0.032,0.040,mod
6.591,8.265,9.891,11.157,12.054,0.071,0.076,0.148,0.201,0.083,mod
6.411,10.716,6.814,9.788,10.759,0.201,0.096,0.088,0.039,0.717,mod
7.435,9.806,10.448,8.140,7.822,0.254,0.043,0.113,0.263,0.154,mod
7.430,7.752,9.095,6.553,5.863,0.060,0.165,0.090,0.050,0.472,mod
7.641,6.227,11.179,11.281,16.192,0.069,0.094,0.012,0.085,0.009,mod
8.999,10.999,11.640,8.303,7.136,0.049,0.122,0.063,0.076,0.151,mod
8.625,12.176,12.882,7.289,7.768,0.257,0.041,0.053,0.096,0.089,mod
8.275,10.616,8.876,8.492,6.912,0.028,0.083,0.367,0.193,0.321,mod
4.934,6.434,7.536,7.740,10.569,0.155,0.370,0.337,0.096,0.104,mod
9.398,8.661,6.518,8.421,8.858,0.032,0.040,0.228,0.169,0.037,mod
3.736,5.598,5.551,6.213,4.511,0.036,0.057,0.076,0.174,0.201,mod
9.462,8.067,8.385,11.711,9.825,0.263,0.051,0.069,0.600,0.279,mod
10.930,10.240,9.590,14.980,14.208,0.011,0.039,0.052,0.013,0.005,mod
6.694,7.869,8.186,9.822,8.484,0.493,0.049,0.059,0.086,0.210,mod
6.814,9.788,10.759,9.418,11.714,0.088,0.039,0.717,0.134,0.023,mod
5.603,7.068,7.260,9.468,13.696,0.317,0.062,0.138,0.091,0.097,mod
6.276,9.278,9.178,8.063,7.138,0.200,0.030,0.037,0.047,0.770,mod
13.644,17.644,17.776,12.477,5.451,0.186,0.046,0.124,0.046,0.286,mod
8.157,9.392,13.511,10.542,7.439,0.718,0.405,0.048,0.105,0.058,mod
6.680,4.589,6.159,6.843,6.897,0.163,0.030,0.049,0.135,0.142,mod
6.016,6.153,8.322,10.734,10.368,0.139,0.050,0.074,0.010,0.018,mod
14.391,11.440,10.038,10.879,14.843,0.014,0.010,0.015,0.037,0.026,mod
5.242,4.529,4.679,5.324,6.223,0.305,0.125,0.252,0.177,0.121,mod
4.454,4.958,8.004,9.271,6.780,0.154,0.064,0.115,0.024,0.106,mod
13.055,13.464,8.909,9.865,8.532,0.087,0.023,0.113,0.017,0.040,mod
11.727,15.629,9.007,7.138,10.434,0.049,0.034,0.052,0.563,0.018,mod
6.621,8.652,7.380,7.602,6.672,0.186,0.024,0.034,0.120,0.297,mod
5.235,4.922,5.178,5.644,6.394,0.134,0.055,0.159,0.058,0.408,mod
7.956,7.702,9.314,10.803,8.074,0.115,0.198,0.261,0.127,0.100,mod
12.799,9.425,7.489,7.890,7.750,0.015,0.087,0.364,0.289,0.289,mod
15.239,11.683,8.375,8.309,7.668,0.026,0.018,0.126,0.099,0.145,mod
5.883,6.425,8.526,9.561,12.690,0.113,0.132,0.059,0.066,0.075,mod
10.095,10.703,6.596,7.246,8.455,0.019,0.023,0.060,0.183,0.045,mod
8.842,9.130,7.508,8.022,8.012,0.006,0.360,0.363,0.033,0.011,mod
9.210,8.643,5.757,6.141,6.964,0.129,0.124,0.345,0.286,0.250,mod
6.064,8.304,6.600,6.000,4.668,0.083,0.037,0.160,0.099,0.153,mod
7.435,6.999,11.014,10.656,8.449,0.064,0.141,0.075,0.089,0.186,mod
16.421,24.291,18.572,11.631,15.041,0.011,0.007,0.036,0.193,0.046,mod
6.700,7.317,8.325,7.828,8.892,0.055,0.376,0.067,0.120,0.080,mod
12.485,10.431,11.473,9.320,11.151,0.617,0.373,0.024,0.028,0.004,mod
11.687,6.415,8.617,5.929,5.806,0.033,0.080,0.034,0.202,0.174,mod
10.961,12.862,9.310,11.239,11.434,0.148,0.018,0.038,0.021,0.097,mod
7.997,9.462,8.753,6.515,8.489,0.492,0.062,0.026,0.142,0.032,mod
11.264,10.684,13.631,14.138,10.370,0.016,0.048,0.122,0.040,0.049,mod
10.763,12.408,9.514,10.174,8.412,0.084,0.096,0.328,0.047,0.115,mod
7.602,6.672,7.216,6.007,5.761,0.120,0.297,0.115,0.041,0.071,mod
5.889,11.596,12.506,6.656,9.300,0.299,0.026,0.013,0.226,0.086,mod
8.064,6.786,6.983,5.957,7.605,0.092,0.451,0.382,0.129,0.472,mod
5.881,5.836,6.156,6.765,6.343,0.131,0.187,0.158,0.098,0.311,mod
8.563,7.041,10.508,12.002,6.685,0.033,0.213,0.040,0.005,0.035,mod
11.515,12.919,19.035,14.902,7.770,0.058,0.041,0.014,0.087,0.035,mod
7.204,6.609,6.353,6.538,6.352,0.019,0.116,0.082,0.030,0.083,mod
15.619,15.739,9.539,11.172,13.318,0.007,0.002,0.112,0.032,0.031,mod
7.539,5.546,5.308,7.495,9.246,0.055,0.114,0.075,0.113,0.077,mod
11.125,8.432,6.294,6.424,7.572,0.120,0.035,0.122,0.113,0.033,mod
6.744,7.411,8.054,6.587,5.788,0.094,0.045,0.022,0.149,0.373,mod
7.575,6.215,8.463,10.795,12.523,0.046,0.508,0.067,0.007,0.016,mod
6.271,4.973,7.758,9.213,6.227,0.186,0.185,0.115,0.032,0.074,mod
7.069,6.101,5.539,5.695,5.298,0.035,0.083,0.095,0.182,0.020,mod
9.431,6.796,6.397,7.558,7.168,0.076,0.199,0.287,0.410,0.097,mod
7.536,7.740,10.569,11.310,7.677,0.337,0.096,0.104,0.090,0.093,mod
8.017,7.850,6.729,7.332,8.968,0.122,0.081,0.175,0.042,0.077,mod
11.370,9.820,6.603,7.201,8.304,0.168,0.224,0.160,0.066,0.190,mod
9.249,6.918,7.153,7.040,7.702,0.074,0.381,0.368,0.515,0.278,mod
8.861,10.042,9.486,5.536,6.591,0.076,0.079,0.071,0.113,0.071,mod
7.767,7.430,5.185,6.326,7.666,0.049,0.091,0.292,0.239,0.106,mod
13.240,7.041,9.285,12.059,10.915,0.071,0.516,0.338,0.047,0.126,mod
6.778,6.000,5.095,6.726,5.811,0.121,0.060,0.177,0.075,0.151,mod
7.032,6.454,6.464,8.299,6.540,0.171,0.222,0.073,0.013,0.034,mod
9.740,12.714,5.792,7.990,10.923,0.014,0.031,0.354,0.207,0.049,mod
7.273,8.814,11.612,7.597,7.578,0.118,0.563,0.089,0.132,0.121,mod
8.289,8.359,7.986,9.786,8.185,0.016,0.034,0.081,0.091,0.417,mod
6.722,9.024,10.043,8.615,6.901,0.222,0.083,0.144,0.103,0.267,mod
5.082,7.642,9.700,6.713,5.279,0.326,0.152,0.057,0.054,0.182,mod
11.022,9.273,9.769,8.124,6.919,0.019,0.045,0.066,0.390,0.212,mod
11.745,7.561,8.139,8.221,8.564,0.011,0.053,0.040,0.045,0.029,mod
7.484,6.554,6.029,7.255,5.257,0.388,0.220,0.052,0.185,0.149,mod
12.699,13.194,11.109,9.758,10.520,0.075,0.067,0.030,0.331,0.046,mod
6.997,11.313,14.224,13.403,13.816,0.074,0.056,0.058,0.036,0.007,mod
9.568,7.087,9.018,7.370,8.747,0.031,0.337,0.007,0.142,0.007,mod
6.701,5.358,6.287,8.481,17.171,0.110,0.205,0.273,0.022,0.011,mod
7.478,7.384,9.881,11.958,14.351,0.016,0.383,0.022,0.004,0.007,mod
9.538,5.098,8.716,7.877,5.026,0.052,0.292,0.085,0.327,0.314,mod
5.022,6.246,6.271,4.973,7.758,0.173,0.207,0.186,0.185,0.115,mod
6.580,6.696,8.092,5.970,6.043,0.077,0.179,0.116,0.461,0.256,mod
8.277,7.576,8.962,7.826,10.577,0.133,0.583,0.021,0.023,0.037,mod
7.904,8.141,5.974,7.835,6.482,0.073,0.061,0.115,0.061,0.364,mod
8.568,9.723,8.909,8.301,8.955,0.086,0.035,0.112,0.430,0.342,mod
13.868,10.463,11.979,13.230,12.019,0.009,0.432,0.027,0.076,0.105,mod
8.238,7.272,9.515,9.386,9.090,0.173,0.588,0.007,0.006,0.046,mod
6.268,8.305,9.816,6.749,7.771,0.465,0.480,0.086,0.262,0.047,mod
10.015,10.532,10.653,5.799,6.514,0.314,0.130,0.053,0.160,0.191,mod
5.407,7.234,7.845,7.672,6.232,0.100,0.031,0.387,0.093,0.365,mod
5.923,11.308,12.995,6.220,6.658,0.235,0.013,0.019,0.041,0.058,mod
8.912,9.917,6.096,6.962,8.306,0.049,0.024,0.184,0.309,0.463,mod
7.446,6.982,5.883,6.460,7.484,0.181,0.190,0.167,0.097,0.067,mod
11.763,11.984,9.356,11.599,6.441,0.009,0.008,0.053,0.044,0.088,mod
15.098,13.500,6.837,7.263,7.910,0.074,0.027,0.088,0.118,0.050,mod
6.578,6.862,6.135,8.104,10.598,0.403,0.105,0.095,0.619,0.048,mod
6.352,7.558,6.101,7.223,5.345,0.083,0.005,0.168,0.004,0.024,mod
9.950,7.234,10.383,7.464,7.912,0.024,0.487,0.044,0.153,0.145,mod
13.390,8.579,8.452,8.109,9.468,0.008,0.014,0.016,0.331,0.121,mod
8.711,10.694,6.745,6.448,6.640,0.010,0.013,0.010,0.047,0.049,mod
11.210,9.455,6.803,7.057,8.414,0.187,0.189,0.237,0.307,0.112,mod
6.033,7.861,8.941,8.992,9.201,0.163,0.182,0.273,0.469,0.383,mod
9.722,12.098,11.038,11.630,10.570,0.635,0.013,0.561,0.033,0.075,mod
8.458,10.116,5.785,8.838,8.046,0.022,0.009,0.008,0.010,0.040,mod
7.215,7.763,8.653,10.434,11.219,0.173,0.222,0.213,0.299,0.235,mod
8.175,7.270,8.861,11.897,11.005,0.131,0.159,0.468,0.047,0.760,mod
11.910,10.925,10.469,10.462,9.414,0.026,0.012,0.009,0.133,0.161,mod
9.343,9.122,8.684,10.058,12.005,0.073,0.074,0.496,0.086,0.023,mod
16.482,14.027,7.192,11.507,12.059,0.012,0.042,0.156,0.039,0.049,mod
5.971,5.459,6.358,8.010,9.757,0.106,0.062,0.139,0.023,0.034,mod
11.118,9.216,11.212,9.806,10.384,0.033,0.342,0.029,0.048,0.021,mod
13.187,6.317,5.525,8.044,11.893,0.001,0.004,0.026,0.039,0.013,mod
7.571,9.067,12.945,9.922,13.783,0.125,0.765,0.003,0.047,0.003,mod
11.001,8.719,4.587,5.645,5.827,0.095,0.168,0.160,0.421,0.396,mod
11.495,11.732,7.851,11.654,13.660,0.110,0.005,0.003,0.001,0.007,mod
10.476,9.949,8.493,9.444,11.506,0.131,0.057,0.051,0.048,0.025,mod
7.721,8.442,4.905,7.836,8.616,0.094,0.034,0.164,0.076,0.042,mod
8.096,7.145,6.434,9.890,13.330,0.047,0.054,0.241,0.095,0.010,mod
14.389,8.628,8.195,9.860,7.488,0.021,0.021,0.705,0.014,0.196,mod
10.275,9.123,6.095,11.984,13.275,0.236,0.141,0.505,0.033,0.005,mod
8.965,7.320,8.700,7.936,7.854,0.099,0.226,0.031,0.188,0.074,mod
7.895,6.592,6.646,8.313,10.424,0.052,0.322,0.606,0.278,0.021,mod
5.259,4.896,6.565,7.102,6.135,0.035,0.040,0.063,0.074,0.107,mod
4.939,4.867,6.236,8.823,6.754,0.359,0.039,0.338,0.015,0.007,mod
13.939,18.549,12.519,8.048,8.291,0.053,0.015,0.031,0.065,0.161,mod
12.306,13.338,8.112,10.445,9.239,0.029,0.026,0.082,0.014,0.043,mod
7.034,6.520,7.007,10.177,10.679,0.123,0.091,0.051,0.021,0.007,mod
6.686,7.613,7.224,6.925,7.668,0.115,0.086,0.158,0.203,0.052,mod
7.834,7.609,10.262,11.144,11.643,0.050,0.100,0.013,0.030,0.645,mod
9.912,12.780,15.245,13.463,16.089,0.071,0.229,0.052,0.032,0.025,mod
14.933,9.569,10.722,9.093,9.142,0.039,0.451,0.608,0.292,0.106,mod
9.196,6.948,7.745,8.644,11.859,0.066,0.201,0.017,0.181,0.011,mod
7.440,8.654,12.145,12.411,10.694,0.040,0.041,0.020,0.053,0.008,mod
6.035,6.746,4.685,5.670,5.611,0.104,0.166,0.106,0.352,0.526,mod
7.041,9.285,12.059,10.915,7.053,0.516,0.338,0.047,0.126,0.124,mod
5.346,6.419,6.930,4.583,8.337,0.147,0.216,0.089,0.146,0.038,mod
9.157,11.771,5.774,5.158,5.319,0.154,0.098,0.120,0.203,0.169,mod
5.566,8.112,7.088,9.646,9.633,0.037,0.042,0.113,0.059,0.275,mod
6.747,7.302,8.774,8.585,10.190,0.039,0.271,0.334,0.057,0.075,mod
5.475,7.396,6.664,9.889,8.369,0.194,0.045,0.229,0.012,0.143,mod
8.450,7.474,10.542,8.495,9.173,0.005,0.051,0.022,0.082,0.020,mod
9.424,12.860,19.205,14.621,7.600,0.311,0.069,0.044,0.174,0.190,mod
7.011,7.813,7.541,8.511,8.258,0.042,0.085,0.383,0.022,0.038,mod
5.049,5.125,4.799,6.427,6.638,0.168,0.065,0.217,0.026,0.171,mod
6.427,7.721,7.592,8.048,7.651,0.375,0.389,0.280,0.066,0.237,mod
10.095,8.876,9.909,7.036,7.906,0.032,0.313,0.012,0.011,0.034,mod
10.406,10.026,10.018,8.425,8.246,0.037,0.044,0.054,0.348,0.164,mod
7.647,9.114,6.786,8.811,8.273,0.192,0.056,0.222,0.083,0.033,mod
6.181,7.055,7.826,8.492,7.768,0.327,0.397,0.396,0.036,0.292,mod
6.121,5.406,6.901,8.495,5.438,0.301,0.192,0.196,0.117,0.062,mod
7.113,5.371,6.335,7.749,6.894,0.085,0.342,0.061,0.007,0.007,mod
7.717,10.263,6.708,5.498,5.964,0.025,0.040,0.184,0.046,0.069,mod
13.664,9.183,10.151,7.512,7.065,0.054,0.681,0.027,0.227,0.191,mod
7.589,7.585,9.455,8.184,10.117,0.033,0.312,0.077,0.259,0.030,mod
9.027,7.772,7.879,10.185,7.617,0.031,0.169,0.458,0.012,0.340,mod
6.732,5.883,6.425,8.526,9.561,0.330,0.113,0.132,0.059,0.066,mod
8.122,8.125,4.419,8.213,16.154,0.038,0.029,0.285,0.056,0.001,mod
9.934,12.820,8.323,9.071,4.833,0.038,0.016,0.110,0.261,0.053,mod
5.486,4.488,5.906,6.676,6.574,0.237,0.475,0.061,0.383,0.485,mod
9.440,14.038,10.592,7.063,10.702,0.074,0.006,0.510,0.070,0.017,mod
7.599,8.838,9.847,10.189,11.960,0.227,0.151,0.105,0.037,0.058,mod
5.399,5.378,7.038,10.412,6.829,0.352,0.011,0.006,0.005,0.008,mod
4.637,4.467,5.298,5.000,5.256,0.207,0.176,0.170,0.178,0.115,mod
13.482,11.443,5.832,6.289,7.189,0.079,0.037,0.066,0.047,0.038,mod
8.602,6.405,5.663,7.369,8.616,0.057,0.090,0.360,0.257,0.158,mod
5.846,6.224,5.540,4.665,4.835,0.053,0.033,0.144,0.102,0.130,mod
5.788,7.109,9.108,8.371,8.380,0.482,0.162,0.039,0.059,0.025,mod
12.672,7.193,12.475,9.626,7.799,0.008,0.329,0.045,0.154,0.534,mod
9.007,7.138,10.434,14.101,11.238,0.052,0.563,0.018,0.009,0.009,mod
12.086,17.711,14.761,22.687,13.775,0.021,0.007,0.008,0.001,0.026,mod
4.434,9.035,5.311,7.462,6.871,0.065,0.076,0.084,0.075,0.106,mod
7.225,9.442,11.262,16.143,14.908,0.380,0.079,0.016,0.010,0.011,mod
15.291,7.980,6.174,6.124,4.795,0.052,0.438,0.409,0.181,0.239,mod
6.953,6.825,9.754,8.532,7.825,0.067,0.301,0.027,0.045,0.026,mod
6.079,9.435,15.193,14.425,13.795,0.175,0.069,0.037,0.024,0.035,mod
6.600,8.612,9.551,6.989,12.046,0.044,0.031,0.102,0.246,0.028,mod
10.366,13.318,8.567,8.026,8.897,0.783,0.013,0.036,0.100,0.020,mod
5.798,6.144,6.409,5.866,5.895,0.091,0.151,0.105,0.219,0.071,mod
6.191,6.578,5.995,9.236,14.242,0.292,0.013,0.033,0.018,0.019,mod
8.636,7.663,9.315,7.994,6.754,0.024,0.030,0.040,0.073,0.096,mod
5.935,7.389,7.835,7.377,7.869,0.271,0.137,0.057,0.094,0.125,mod
7.717,10.678,11.920,9.689,7.835,0.188,0.021,0.017,0.079,0.180,mod
9.081,8.917,8.398,8.919,7.842,0.181,0.253,0.189,0.219,0.579,mod
9.498,10.204,5.597,9.827,6.076,0.104,0.097,0.133,0.074,0.174,mod
5.447,8.106,9.786,8.549,6.461,0.047,0.108,0.050,0.048,0.076,mod
9.915,9.984,9.866,11.101,11.034,0.014,0.046,0.035,0.067,0.180,mod
7.263,9.716,8.065,8.036,6.185,0.026,0.000,0.048,0.049,0.111,mod
6.497,6.584,5.581,8.458,10.116,0.164,0.333,0.021,0.022,0.009,mod
6.817,7.157,9.127,5.630,8.421,0.125,0.039,0.073,0.243,0.129,mod
10.230,12.278,15.511,9.801,7.736,0.044,0.034,0.031,0.011,0.429,mod
7.384,7.062,10.161,12.522,9.372,0.041,0.143,0.051,0.092,0.281,mod
11.934,10.739,11.901,13.493,21.183,0.029,0.154,0.019,0.043,0.018,mod
8.956,7.249,9.568,7.087,9.018,0.065,0.300,0.031,0.337,0.007,mod
6.041,8.494,10.727,7.448,8.113,0.013,0.093,0.131,0.010,0.022,mod
13.111,7.697,11.072,8.150,9.751,0.008,0.488,0.013,0.070,0.005,mod
18.027,14.025,6.542,11.900,13.971,0.001,0.002,0.015,0.001,0.002,mod
9.386,9.090,10.901,8.189,6.659,0.006,0.046,0.017,0.098,0.037,mod
6.110,6.071,8.283,7.161,9.607,0.819,0.056,0.004,0.042,0.051,mod
7.797,8.141,9.333,10.802,7.161,0.112,0.087,0.043,0.103,0.102,mod
12.562,14.484,11.729,10.985,8.880,0.072,0.011,0.021,0.025,0.023,mod
8.230,6.938,7.940,11.933,10.786,0.338,0.131,0.101,0.035,0.016,mod
6.398,6.433,5.726,6.428,8.480,0.303,0.535,0.292,0.174,0.037,mod
9.932,10.465,9.003,11.481,12.024,0.169,0.081,0.154,0.057,0.059,mod
13.506,10.362,8.595,10.385,7.821,0.014,0.072,0.187,0.153,0.325,mod
10.937,13.456,11.695,10.020,9.552,0.049,0.092,0.112,0.180,0.022,mod
9.241,11.853,8.823,11.543,10.311,0.509,0.009,0.293,0.027,0.282,mod
6.613,5.301,6.570,5.383,10.861,0.084,0.382,0.150,0.325,0.036,mod
8.492,9.574,7.996,9.495,6.526,0.085,0.036,0.169,0.027,0.043,mod
9.137,10.095,8.876,9.909,7.036,0.031,0.032,0.313,0.012,0.011,mod
11.531,9.743,6.937,6.737,8.356,0.096,0.057,0.121,0.040,0.049,mod
7.557,8.889,6.794,5.940,5.336,0.037,0.067,0.133,0.216,0.127,mod
9.822,9.431,5.751,5.559,7.791,0.059,0.038,0.122,0.029,0.023,mod
9.058,9.115,8.263,7.903,7.588,0.008,0.022,0.150,0.104,0.086,mod
7.727,7.510,7.017,6.489,5.550,0.055,0.031,0.044,0.054,0.124,mod
6.462,7.577,8.715,8.467,12.290,0.089,0.174,0.011,0.383,0.020,mod
9.049,7.433,10.583,11.061,8.672,0.072,0.223,0.022,0.008,0.632,mod
